GLOBALTIME -> Machine_XX -- St  -- StartedTim -- CompTim -- MacEff -- MFault 
         0 -> Machine_83 --   1 --          0 --       0 -- 0.9100 -- 0.0060 
         0 -> Machine_84 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
         0 -> Machine_85 --   1 --          0 --       0 -- 0.9400 -- 0.0090 
         0 -> Machine_86 --   1 --          0 --       0 -- 0.8800 -- 0.0070 
         0 -> Machine_87 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
         0 -> Machine_88 --   1 --          0 --       0 -- 0.8400 -- 0.0040 
         0 -> Machine_89 --   1 --          0 --       0 -- 1.0000 -- 0.0100 
         0 -> Machine_90 --   1 --          0 --       0 -- 0.9100 -- 0.0080 
         0 -> Machine_91 --   1 --          0 --       0 -- 0.9800 -- 0.0100 
         0 -> Machine_92 --   1 --          0 --       0 -- 0.9600 -- 0.0060 
         0 -> Machine_93 --   1 --          0 --       0 -- 0.8500 -- 0.0040 
         0 -> Machine_94 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
         0 -> Machine_95 --   1 --          0 --       0 -- 0.9400 -- 0.0050 
         0 -> Machine_96 --   1 --          0 --       0 -- 0.8500 -- 0.0100 
         0 -> Machine_97 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
         0 -> Machine_98 --   1 --          0 --       0 -- 0.9100 -- 0.0010 
         0 -> Machine_99 --   1 --          0 --       0 -- 0.8800 -- 0.0060 
GLOBALTIME -> Machine_XX -- St  -- StartedTim -- CompTim -- MacEff -- MFault 
    432780 ->  Machine_0 --   1 --          0 --       0 -- 0.9000 -- 0.0070 
    432780 ->  Machine_1 --   1 --          0 --       0 -- 0.8100 -- 0.0040 
    432780 ->  Machine_2 --   1 --          0 --       0 -- 0.8400 -- 0.0080 
    432780 ->  Machine_3 --   1 --          0 --       0 -- 0.8400 -- 0.0060 
    432780 ->  Machine_4 --   1 --          0 --       0 -- 0.8100 -- 0.0050 
    432780 ->  Machine_5 --   1 --          0 --       0 -- 0.9200 -- 0.0040 
    432780 ->  Machine_6 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
    432780 ->  Machine_7 --   1 --          0 --       0 -- 0.9500 -- 0.0050 
    432780 ->  Machine_8 --   1 --          0 --       0 -- 0.8100 -- 0.0100 
    432780 ->  Machine_9 --   1 --          0 --       0 -- 0.9000 -- 0.0090 
    432780 -> Machine_10 --   1 --          0 --       0 -- 0.8700 -- 0.0080 
    432780 -> Machine_11 --   1 --          0 --       0 -- 0.9000 -- 0.0070 
    432780 -> Machine_12 --   1 --          0 --       0 -- 0.9500 -- 0.0010 
    432780 -> Machine_13 --   0 --          0 --    7786 -- 0.9200 -- 0.0050 
    432780 -> Machine_14 --   1 --          0 --       0 -- 0.9800 -- 0.0050 
    432780 -> Machine_15 --   1 --          0 --       0 -- 0.9100 -- 0.0060 
    432780 -> Machine_16 --   1 --          0 --       0 -- 0.8400 -- 0.0050 
    432780 -> Machine_17 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
    432780 -> Machine_18 --   0 --     144540 --    7532 -- 0.9400 -- 0.0010 
    432780 -> Machine_19 --   1 --          0 --       0 -- 0.8900 -- 0.0040 
    432780 -> Machine_20 --   1 --          0 --       0 -- 0.8900 -- 0.0020 
    432780 -> Machine_21 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
    432780 -> Machine_22 --   1 --          0 --       0 -- 0.9800 -- 0.0040 
    432780 -> Machine_23 --   0 --      23900 --    7943 -- 0.9300 -- 0.0050 
    432780 -> Machine_24 --   0 --     250820 --    8137 -- 0.9100 -- 0.0070 
    432780 -> Machine_25 --   1 --          0 --       0 -- 0.8300 -- 0.0010 
    432780 -> Machine_26 --   1 --          0 --       0 -- 0.9200 -- 0.0100 
    432780 -> Machine_27 --   0 --      69960 --    8327 -- 0.8400 -- 0.0090 
    432780 -> Machine_28 --   1 --          0 --       0 -- 0.8600 -- 0.0090 
    432780 -> Machine_29 --   1 --          0 --       0 -- 0.8800 -- 0.0020 
    432780 -> Machine_30 --   1 --          0 --       0 -- 1.0000 -- 0.0050 
    432780 -> Machine_31 --   1 --          0 --       0 -- 1.0000 -- 0.0100 
    432780 -> Machine_32 --   0 --     296040 --    8941 -- 0.8200 -- 0.0090 
    432780 -> Machine_33 --   1 --          0 --       0 -- 0.9800 -- 0.0070 
    432780 -> Machine_34 --   1 --          0 --       0 -- 0.9800 -- 0.0100 
    432780 -> Machine_35 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    432780 -> Machine_36 --   0 --     172520 --    8871 -- 0.8100 -- 0.0060 
    432780 -> Machine_37 --   1 --          0 --       0 -- 0.9000 -- 0.0080 
    432780 -> Machine_38 --   1 --          0 --       0 -- 0.8500 -- 0.0050 
    432780 -> Machine_39 --   1 --          0 --       0 -- 0.8500 -- 0.0060 
    432780 -> Machine_40 --   1 --          0 --       0 -- 0.9000 -- 0.0020 
    432780 -> Machine_41 --   1 --          0 --       0 -- 0.8700 -- 0.0100 
    432780 -> Machine_42 --   1 --          0 --       0 -- 0.8300 -- 0.0050 
    432780 -> Machine_43 --   0 --     253060 --    8731 -- 0.8700 -- 0.0100 
    432780 -> Machine_44 --   0 --     279260 --    8545 -- 0.8300 -- 0.0020 
    432780 -> Machine_45 --   1 --          0 --       0 -- 0.9100 -- 0.0080 
    432780 -> Machine_46 --   1 --          0 --       0 -- 1.0000 -- 0.0030 
    432780 -> Machine_47 --   1 --          0 --       0 -- 0.8800 -- 0.0080 
    432780 -> Machine_48 --   1 --          0 --       0 -- 0.9200 -- 0.0010 
    432780 -> Machine_49 --   1 --          0 --       0 -- 0.9500 -- 0.0010 
    432780 -> Machine_50 --   1 --          0 --       0 -- 0.9100 -- 0.0070 
    432780 -> Machine_51 --   1 --          0 --       0 -- 0.9900 -- 0.0010 
    432780 -> Machine_52 --   0 --      90820 --    7606 -- 0.9500 -- 0.0050 
    432780 -> Machine_53 --   0 --       7820 --    7480 -- 0.9600 -- 0.0080 
    432780 -> Machine_54 --   1 --          0 --       0 -- 0.8600 -- 0.0100 
    432780 -> Machine_55 --   0 --          0 --    8433 -- 0.8400 -- 0.0090 
    432780 -> Machine_56 --   1 --          0 --       0 -- 1.0000 -- 0.0060 
    432780 -> Machine_57 --   0 --      36860 --    7081 -- 1.0000 -- 0.0080 
    432780 -> Machine_58 --   1 --          0 --       0 -- 0.9400 -- 0.0060 
    432780 -> Machine_59 --   1 --          0 --       0 -- 0.9500 -- 0.0060 
    432780 -> Machine_60 --   1 --          0 --       0 -- 0.8500 -- 0.0060 
    432780 -> Machine_61 --   1 --          0 --       0 -- 0.8700 -- 0.0040 
    432780 -> Machine_62 --   1 --          0 --       0 -- 1.0000 -- 0.0040 
    432780 -> Machine_63 --   1 --          0 --       0 -- 0.9100 -- 0.0040 
    432780 -> Machine_64 --   1 --          0 --       0 -- 0.8700 -- 0.0100 
    432780 -> Machine_65 --   1 --          0 --       0 -- 0.9000 -- 0.0060 
    432780 -> Machine_66 --   0 --      71060 --    7798 -- 0.9000 -- 0.0070 
    432780 -> Machine_67 --   1 --          0 --       0 -- 0.8200 -- 0.0050 
    432780 -> Machine_68 --   0 --      65400 --    8554 -- 0.8300 -- 0.0090 
    432780 -> Machine_69 --   1 --          0 --       0 -- 0.9200 -- 0.0060 
    432780 -> Machine_70 --   0 --     186660 --    7891 -- 0.9300 -- 0.0030 
    432780 -> Machine_71 --   1 --          0 --       0 -- 0.9100 -- 0.0040 
    432780 -> Machine_72 --   0 --      61960 --    8042 -- 0.9000 -- 0.0060 
    432780 -> Machine_73 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
    432780 -> Machine_74 --   1 --          0 --       0 -- 1.0000 -- 0.0030 
    432780 -> Machine_75 --   1 --          0 --       0 -- 0.8900 -- 0.0080 
    432780 -> Machine_76 --   1 --          0 --       0 -- 0.8700 -- 0.0060 
    432780 -> Machine_77 --   1 --          0 --       0 -- 0.8500 -- 0.0080 
    432780 -> Machine_78 --   0 --     208820 --    8169 -- 0.8600 -- 0.0080 
    432780 -> Machine_79 --   1 --          0 --       0 -- 0.9000 -- 0.0060 
    432780 -> Machine_80 --   1 --          0 --       0 -- 0.9300 -- 0.0030 
    432780 -> Machine_81 --   1 --          0 --       0 -- 0.9800 -- 0.0070 
    432780 -> Machine_82 --   0 --     161760 --    8419 -- 0.8700 -- 0.0070 
    432780 -> Machine_83 --   1 --          0 --       0 -- 0.9100 -- 0.0060 
    432780 -> Machine_84 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
    432780 -> Machine_85 --   0 --     241800 --    7476 -- 0.9400 -- 0.0090 
    432780 -> Machine_86 --   0 --      70340 --    8119 -- 0.8800 -- 0.0070 
    432780 -> Machine_87 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
    432780 -> Machine_88 --   1 --          0 --       0 -- 0.8400 -- 0.0040 
    432780 -> Machine_89 --   1 --          0 --       0 -- 1.0000 -- 0.0100 
    432780 -> Machine_90 --   1 --          0 --       0 -- 0.9100 -- 0.0080 
    432780 -> Machine_91 --   1 --          0 --       0 -- 0.9800 -- 0.0100 
    432780 -> Machine_92 --   0 --     175680 --    7247 -- 0.9600 -- 0.0060 
    432780 -> Machine_93 --   1 --          0 --       0 -- 0.8500 -- 0.0040 
    432780 -> Machine_94 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    432780 -> Machine_95 --   1 --          0 --       0 -- 0.9400 -- 0.0050 
    432780 -> Machine_96 --   0 --      65700 --    8462 -- 0.8500 -- 0.0100 
    432780 -> Machine_97 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    432780 -> Machine_98 --   1 --          0 --       0 -- 0.9100 -- 0.0010 
    432780 -> Machine_99 --   1 --          0 --       0 -- 0.8800 -- 0.0060 
